data,ticker,cod_bdi,preco_ab,preco_max,preco_min,preco_med,preco_fech,qtd_neg,qtde_tit,vol_fin
2023-07-07,VALE3,02,64.48,65.6,64.31,64.88,65.46,72091,57287600,3716856088.0
2023-07-10,VALE3,02,64.5,65.19,64.33,64.76,64.46,57229,36698500,2376940592.0
2023-07-11,VALE3,02,65.08,67.01,64.88,66.01,66.58,75720,35550200,2346813291.0
2023-07-12,VALE3,02,68.0,68.08,67.0,67.45,67.05,51662,22864300,1542403664.0
2023-07-13,VALE3,02,68.22,68.8,67.92,68.46,68.61,63731,24187200,1656097368.0
2023-07-14,VALE3,02,69.19,69.29,68.26,68.79,68.61,52051,20342500,1399492540.0
2023-07-17,VALE3,02,68.33,68.33,67.03,67.69,67.85,42576,15322300,1037167870.0
2023-07-18,VALE3,02,67.73,68.27,67.28,67.7,67.42,42020,16950600,1147601078.0
2023-07-19,VALE3,02,67.49,67.97,66.96,67.29,67.24,42155,14512600,976697768.0
2023-07-20,VALE3,02,68.15,68.49,67.35,67.78,67.39,66345,20992700,1423046697.0
2023-07-21,VALE3,02,67.44,68.17,66.98,67.63,67.8,54427,24811500,1678232494.0
2023-07-24,VALE3,02,67.7,70.32,67.51,69.47,69.85,66515,30616400,2127016927.0
2023-07-25,VALE3,02,71.7,72.66,71.62,72.26,72.01,77143,31556700,2280507056.0
2023-07-26,VALE3,02,71.75,72.25,70.75,71.56,71.76,43868,19066400,1364429012.0
2023-07-27,VALE3,02,71.2,71.24,70.09,70.48,70.42,55863,28254500,1991454598.0
2023-07-28,VALE3,02,70.02,70.02,67.63,68.43,67.63,21376,45938800,3143603160.0
2023-07-31,VALE3,02,68.0,69.68,67.84,69.14,69.16,68935,26065700,1802359181.0
2023-08-01,VALE3,02,68.77,68.81,67.9,68.26,68.2,60194,30015700,2049091633.0
2023-08-02,VALE3,02,67.74,67.76,66.9,67.18,67.09,7191,29547300,1985211355.0
2023-08-03,VALE3,02,66.85,67.89,66.49,67.36,67.51,94390,35512300,2392356934.0
2023-08-04,VALE3,02,67.2,68.33,67.16,67.87,67.56,67339,22954300,1558093766.0
2023-08-07,VALE3,02,67.65,68.17,66.88,67.65,67.9,62863,23057700,1559918898.0
2023-08-08,VALE3,02,66.99,68.15,66.09,66.96,67.46,74988,43405600,2906738192.0
2023-08-09,VALE3,02,67.46,67.91,66.63,67.18,66.85,46115,21859000,1468493683.0
2023-08-10,VALE3,02,66.81,67.18,65.94,66.29,66.06,50650,28372300,1881052453.0
2023-08-11,VALE3,02,66.19,66.38,65.23,65.6,65.51,61973,42335100,2777235795.0
2023-08-14,VALE3,02,62.98,63.04,61.9,62.19,61.9,84731,41056900,2553666195.0
2023-08-15,VALE3,02,61.95,61.96,61.14,61.52,61.29,66995,28611000,1760182123.0
2023-08-16,VALE3,02,61.39,61.93,61.0,61.36,61.05,75290,30508600,1872168231.0
2023-08-17,VALE3,02,62.59,62.81,61.72,62.34,61.91,73932,39481200,2461508130.0
2023-08-18,VALE3,02,61.2,62.08,61.02,61.38,61.22,68898,34051700,2090389212.0
2023-08-21,VALE3,02,61.49,61.74,61.02,61.29,61.2,43071,17695300,1084606592.0
2023-08-22,VALE3,02,62.04,62.86,62.03,62.45,62.58,55259,30995800,1935723157.0
2023-08-23,VALE3,02,63.25,63.67,63.04,63.31,63.04,42945,19128500,1211171813.0
2023-08-24,VALE3,02,62.69,62.69,61.83,62.23,62.2,32717,17821500,1109070869.0
2023-08-25,VALE3,02,62.67,62.78,61.9,62.25,62.07,27867,11395300,709469874.0
2023-08-28,VALE3,02,62.43,63.27,62.27,62.96,62.96,32982,14173600,892431348.0
2023-08-29,VALE3,02,63.38,65.03,63.23,64.42,64.97,60197,28625700,1844343610.0
2023-08-30,VALE3,02,65.21,65.87,64.73,65.14,64.98,39261,21812600,1421057432.0
2023-08-31,VALE3,02,65.57,66.17,65.08,65.48,65.08,48780,31011100,2030913388.0
2023-09-01,VALE3,02,66.69,69.0,66.63,68.01,68.89,21458,57288600,3896548734.0
2023-09-04,VALE3,02,69.28,70.05,68.88,69.52,69.4,52334,22397800,1557223802.0
2023-09-05,VALE3,02,68.99,69.51,68.58,69.13,69.1,47375,19253500,1331131404.0
2023-09-06,VALE3,02,69.15,69.59,67.88,68.43,68.0,48189,28466500,1948161900.0
2023-09-08,VALE3,02,66.7,66.84,66.24,66.54,66.71,54071,19989200,1330141702.0
2023-09-11,VALE3,02,68.1,68.18,67.54,67.87,67.67,49766,19493800,1323178754.0
2023-09-12,VALE3,02,68.0,68.26,67.44,67.74,67.62,32213,14201300,962084411.0
2023-09-13,VALE3,02,67.67,67.78,67.15,67.53,67.36,46768,15448400,1043318528.0
2023-09-14,VALE3,02,69.3,70.68,69.05,70.01,70.12,559,62390300,4368329882.0
2023-09-15,VALE3,02,71.0,71.23,69.54,70.03,69.54,51092,37797300,2647192749.0
2023-09-18,VALE3,02,69.54,70.05,68.55,69.1,68.72,45595,21849000,1509805815.0
2023-09-19,VALE3,02,68.67,69.25,68.21,68.8,68.85,65415,43870300,3018702893.0
2023-09-20,VALE3,02,69.28,69.77,69.04,69.42,69.31,34477,14372200,997842194.0
2023-09-21,VALE3,02,68.3,68.46,67.5,67.84,67.5,52905,21686000,1471184956.0
2023-09-22,VALE3,02,68.39,68.87,67.93,68.41,68.0,34054,17063700,1167377242.0
2023-09-25,VALE3,02,67.01,67.03,65.77,66.39,66.6,49977,34715000,2305017116.0
2023-09-26,VALE3,02,65.7,66.26,65.37,65.69,65.56,47678,24178800,1588330806.0
2023-09-27,VALE3,02,66.1,66.19,65.31,65.7,65.7,39923,17109300,1124159317.0
2023-09-28,VALE3,02,66.11,67.04,65.96,66.58,66.7,55140,26072300,1736065573.0
2023-09-29,VALE3,02,67.31,67.65,67.04,67.4,67.58,33393,19018000,1281960115.0
2023-10-02,VALE3,02,67.58,67.72,66.62,66.96,66.99,38200,11175900,748389277.0
2023-10-03,VALE3,02,66.08,66.96,66.07,66.5,66.58,39078,15268800,1015392142.0
2023-10-04,VALE3,02,66.4,66.78,65.53,65.96,65.87,33229,14377000,948324302.0
2023-10-05,VALE3,02,65.87,66.45,65.66,66.04,65.9,32503,11556300,763262500.0
2023-10-06,VALE3,02,65.89,67.45,65.82,66.77,66.86,60758,22711400,1516584654.0
2023-10-09,VALE3,02,65.73,66.38,65.39,65.93,66.38,40761,14392200,948932806.0
2023-10-10,VALE3,02,67.06,67.47,66.7,66.98,66.78,38583,18261700,1223336820.0
2023-10-11,VALE3,02,66.81,67.43,66.69,67.1,67.36,33524,13659400,916635622.0
2023-10-13,VALE3,02,67.2,67.3,66.46,66.81,66.59,41973,16302700,1089212629.0
2023-10-16,VALE3,02,67.4,67.75,67.18,67.49,67.3,37361,13103300,884343357.0
2023-10-17,VALE3,02,67.0,68.05,66.59,67.51,67.85,55141,24031000,1622346818.0
2023-10-18,VALE3,02,67.24,67.3,65.33,65.87,65.36,73220,34907300,2299442709.0
2023-10-19,VALE3,02,65.3,65.65,64.42,64.94,64.42,56889,22855500,1484311318.0
2023-10-20,VALE3,02,63.32,63.47,62.0,62.74,62.68,86983,57916800,3633726173.0
2023-10-23,VALE3,02,62.39,62.93,62.11,62.58,62.56,44857,17595000,1101220071.0
2023-10-24,VALE3,02,64.0,64.27,63.57,63.97,63.99,40870,21768800,1392595270.0
2023-10-25,VALE3,02,64.7,65.18,63.75,64.4,63.93,52648,26091800,1680507534.0
2023-10-26,VALE3,02,63.8,65.37,63.61,64.75,65.3,42931,30936700,2003158877.0
2023-10-27,VALE3,02,65.47,67.76,64.71,66.94,67.57,90122,47989100,3212406140.0
2023-10-30,VALE3,02,68.4,68.89,68.04,68.53,68.18,61981,26604100,1823373399.0
2023-10-31,VALE3,02,67.77,69.24,67.57,68.85,69.0,54863,20961400,1443228324.0
2023-11-01,VALE3,02,69.26,70.7,69.25,70.27,70.32,79989,31543500,2216850041.0
2023-11-03,VALE3,02,71.25,71.61,70.93,71.29,71.2,72069,28599600,2039116579.0
2023-11-06,VALE3,02,71.2,71.8,71.2,71.6,71.5,52581,19096300,1367378514.0
2023-11-07,VALE3,02,70.83,71.1,69.24,70.21,70.08,78694,37073000,2603130043.0
2023-11-08,VALE3,02,70.12,70.86,69.82,70.25,70.13,47126,21047900,1478769309.0
2023-11-09,VALE3,02,70.5,71.14,70.22,70.64,70.47,37232,16542700,1168662319.0
2023-11-10,VALE3,02,71.4,71.73,70.9,71.39,71.55,56402,22200500,1585050950.0
2023-11-13,VALE3,02,72.0,72.49,70.93,71.43,71.4,37238,14410500,1029464543.0
2023-11-14,VALE3,02,72.02,74.3,71.9,73.5,73.61,18852,52233600,3839284270.0
2023-11-16,VALE3,02,73.1,74.34,73.01,73.75,74.1,74871,31235400,2303803084.0
2023-11-17,VALE3,02,74.23,74.65,74.1,74.35,74.24,48405,24001500,1784705263.0
2023-11-20,VALE3,02,75.8,76.65,75.43,76.14,76.06,66745,28810100,2193775575.0
2023-11-21,VALE3,02,77.29,78.55,76.85,77.86,77.9,5071,45317800,3528892539.0
2023-11-22,VALE3,02,75.85,76.07,74.21,74.98,74.85,72129,33715300,2528247383.0
2023-11-23,VALE3,02,74.37,74.62,74.08,74.32,74.38,24870,10279200,763985482.0
2023-11-24,VALE3,02,74.5,74.5,73.4,73.86,73.75,42244,16667000,1231063251.0
2023-11-27,VALE3,02,73.44,73.86,72.9,73.24,73.31,41273,17312300,1267978552.0
2023-11-28,VALE3,02,72.28,73.77,72.16,73.1,73.47,45775,22019000,1609724665.0
2023-11-29,VALE3,02,73.8,74.0,72.71,73.23,73.45,34621,15853100,1161013626.0
2023-11-30,VALE3,02,74.01,74.44,73.72,73.92,73.85,48072,29712900,2196435049.0
2023-12-01,VALE3,02,74.73,75.48,74.42,74.97,75.22,49185,25025200,1876236608.0
2023-12-04,VALE3,02,74.24,74.5,73.04,73.6,73.53,63629,22402300,1648851695.0
2023-12-05,VALE3,02,73.23,73.37,72.53,72.88,72.85,47515,25179500,1835276706.0
2023-12-06,VALE3,02,73.5,73.92,72.12,72.95,72.37,42642,20503900,1495868359.0
2023-12-07,VALE3,02,72.69,73.08,72.42,72.75,72.6,32736,17524200,1274950757.0
2023-12-08,VALE3,02,73.1,73.26,72.33,72.8,72.8,31087,16083200,1170939793.0
2023-12-11,VALE3,02,72.08,73.24,71.76,72.63,72.86,34802,15443400,1121729970.0
2023-12-12,VALE3,02,73.6,73.85,72.6,72.99,72.99,33223,11036300,805617270.0
2023-12-13,VALE3,02,72.5,73.32,72.31,72.81,73.0,50225,25288200,1841484330.0
2023-12-14,VALE3,02,74.0,74.26,73.36,73.68,73.4,64399,29442700,2169405422.0
2023-12-15,VALE3,02,74.06,74.3,73.51,73.84,73.86,34398,23139000,1708637436.0
2023-12-18,VALE3,02,74.06,74.93,73.71,74.44,74.21,43181,16333400,1215868505.0
2023-12-19,VALE3,02,74.7,75.09,74.37,74.77,74.73,79886,21763700,1627361249.0
2023-12-20,VALE3,02,74.73,75.41,74.49,75.0,74.49,35708,14147900,1061180870.0
2023-12-21,VALE3,02,75.45,77.05,75.32,76.58,76.97,49830,24202600,1853614455.0
2023-12-22,VALE3,02,77.13,78.2,76.29,76.96,76.39,49671,26277000,2022384077.0
2023-12-26,VALE3,02,77.16,77.45,76.66,77.08,76.66,28488,12149500,936596691.0
2023-12-27,VALE3,02,76.85,77.55,76.85,77.27,77.4,28574,13821200,1067998831.0
2023-12-28,VALE3,02,77.0,77.46,76.75,77.23,77.2,20092,16545800,1277962001.0
2024-01-02,VALE3,02,77.6,78.18,76.59,77.4,77.05,34570,18021800,1394969815.0
2024-01-03,VALE3,02,76.71,76.9,75.85,76.52,76.65,45053,25315100,1937293376.0
2024-01-04,VALE3,02,76.43,76.64,75.36,75.88,75.62,34765,18707000,1419514324.0
2024-01-05,VALE3,02,75.03,75.05,74.12,74.58,74.65,39316,21082500,1572477216.0
2024-01-08,VALE3,02,73.94,74.56,73.51,74.0,74.27,42115,23013300,1702986329.0
2024-01-09,VALE3,02,74.1,74.16,73.15,73.39,73.33,36539,15257400,1119864010.0
2024-01-10,VALE3,02,72.79,72.79,71.95,72.26,72.23,48632,21354600,1543217220.0
2024-01-11,VALE3,02,72.45,72.91,71.85,72.42,72.61,45869,20289100,1469491697.0
2024-01-12,VALE3,02,72.2,72.7,71.64,72.01,71.69,37444,16343400,1176916809.0
2024-01-15,VALE3,02,71.22,71.7,70.7,71.19,71.55,32988,12745700,907420487.0
2024-01-16,VALE3,02,71.6,71.79,70.26,70.73,70.62,51554,22620300,1600149841.0
2024-01-17,VALE3,02,70.27,70.46,69.0,69.59,69.45,74223,43086400,2998807079.0
2024-01-18,VALE3,02,70.2,70.4,69.0,69.44,69.0,54151,30490600,2117557327.0
2024-01-19,VALE3,02,69.5,69.51,68.05,68.25,68.1,64822,60243300,4111996885.0
2024-01-22,VALE3,02,67.5,67.98,67.11,67.72,67.8,46044,23318900,1579189550.0
2024-01-23,VALE3,02,68.95,69.77,68.45,69.28,69.2,60032,33886800,2347979030.0
2024-01-24,VALE3,02,70.3,70.83,69.75,70.33,69.9,58652,36922100,2596947973.0
2024-01-25,VALE3,02,70.0,70.41,67.36,68.81,68.36,76987,47642400,3278740166.0
2024-01-26,VALE3,02,67.9,69.81,67.5,69.1,69.5,55520,27397200,1893152356.0
2024-01-29,VALE3,02,69.49,69.49,68.23,68.8,69.17,36003,15864500,1091516599.0
2024-01-30,VALE3,02,69.4,69.6,67.89,68.72,68.78,61336,34371300,2362195542.0
2024-01-31,VALE3,02,68.1,68.58,67.76,68.19,67.76,58061,34753400,2370173328.0
2024-02-01,VALE3,02,67.87,68.27,67.15,67.48,67.45,46917,21060300,1421358061.0
2024-02-02,VALE3,02,67.26,67.27,65.91,66.33,66.08,63037,32589900,2161996423.0
2024-02-05,VALE3,02,65.9,66.2,65.35,65.59,65.51,49715,24103300,1580973087.0
2024-02-06,VALE3,02,66.07,66.91,65.78,66.54,66.67,46707,27505600,1830242102.0
2024-02-07,VALE3,02,66.82,67.06,66.5,66.78,66.8,40101,19863400,1326634128.0
2024-02-08,VALE3,02,67.49,67.49,65.97,66.43,66.21,45883,25812100,1714899832.0
2024-02-09,VALE3,02,66.1,66.59,65.38,65.9,65.92,38120,18524800,1220855399.0
2024-02-14,VALE3,02,65.99,66.14,65.51,65.77,65.72,37869,12497900,822029380.0
2024-02-15,VALE3,02,65.5,65.87,65.04,65.49,65.51,45583,17360000,1137006715.0
2024-02-16,VALE3,02,66.49,68.32,66.34,67.51,67.68,62651,40732600,2750176295.0
2024-02-19,VALE3,02,67.04,67.59,66.64,67.18,67.49,25565,12571600,844661338.0
2024-02-20,VALE3,02,66.15,66.36,65.19,65.74,66.01,77087,44417200,2920133027.0
2024-02-21,VALE3,02,65.62,66.63,65.6,66.33,66.51,39997,20362800,1350690609.0
2024-02-22,VALE3,02,66.84,67.8,66.8,67.24,67.22,52996,35910500,2414639238.0
2024-02-23,VALE3,02,68.25,69.07,67.24,68.08,67.38,69103,42104500,2866581940.0
2024-02-26,VALE3,02,66.54,66.55,65.45,65.79,65.75,57448,33864400,2227971978.0
2024-02-27,VALE3,02,66.5,67.67,66.36,67.12,67.48,57318,28141800,1888989242.0
2024-02-28,VALE3,02,66.8,67.22,66.33,66.72,66.74,42920,20331500,1356596846.0
2024-02-29,VALE3,02,66.55,67.48,66.49,67.01,66.99,37167,20717000,1388358130.0
2024-03-01,VALE3,02,66.89,67.06,66.37,66.67,66.88,48056,22404100,1493857558.0
2024-03-04,VALE3,02,66.95,67.2,66.39,66.69,66.73,35431,13145000,876755066.0
2024-03-05,VALE3,02,66.0,66.29,65.6,65.91,65.85,59316,24436400,1610695139.0
2024-03-06,VALE3,02,66.22,67.08,66.17,66.74,66.75,51179,33509600,2236433605.0
2024-03-07,VALE3,02,67.46,67.66,66.46,67.03,66.52,36341,19036200,1276144773.0
2024-03-08,VALE3,02,66.2,66.98,65.9,66.21,66.01,47769,23182600,1535010147.0
2024-03-11,VALE3,02,64.78,64.78,63.72,64.09,63.96,1862,58622400,3757239356.0
2024-03-12,VALE3,02,62.36,62.57,60.66,61.4,60.84,83139,44680100,2743373962.0
2024-03-13,VALE3,02,60.6,61.39,60.29,60.87,61.23,66352,32769200,1994962942.0
2024-03-14,VALE3,02,61.1,61.14,60.17,60.5,60.45,60041,30085800,1820218934.0
2024-03-15,VALE3,02,60.1,60.24,59.36,59.67,59.76,58762,57008300,3402214160.0
2024-03-18,VALE3,02,60.49,61.0,60.01,60.67,60.9,41712,21371000,1296729001.0
2024-03-19,VALE3,02,61.73,62.05,61.3,61.61,61.4,37251,16888900,1040639917.0
2024-03-20,VALE3,02,61.41,61.82,60.92,61.42,61.81,36660,18210000,1118482302.0
2024-03-21,VALE3,02,62.43,62.63,61.59,61.92,61.66,35088,18445500,1142181691.0
2024-03-22,VALE3,02,61.5,61.56,60.93,61.16,60.95,21693,11049200,675868422.0
2024-03-25,VALE3,02,61.02,61.32,60.65,60.88,60.82,23692,10478200,637990100.0
2024-03-26,VALE3,02,60.31,60.52,59.59,60.01,60.05,42670,27142700,1628939864.0
2024-03-27,VALE3,02,59.8,60.67,59.69,60.41,60.6,30061,23927000,1445656946.0
2024-03-28,VALE3,02,60.62,61.09,60.07,60.55,60.83,33077,18467000,1118307532.0
2024-04-01,VALE3,02,61.6,61.9,61.0,61.3,61.22,36802,16740100,1026216067.0
2024-04-02,VALE3,02,61.37,62.47,61.3,61.98,61.94,48541,22583000,1399771954.0
2024-04-03,VALE3,02,61.37,61.64,60.55,60.92,61.05,48421,22319900,1359908941.0
2024-04-04,VALE3,02,60.9,61.29,60.17,60.71,60.37,55792,22990500,1395922970.0
2024-04-05,VALE3,02,60.28,60.48,59.61,59.87,59.71,39588,15369700,920283692.0
2024-04-08,VALE3,02,61.1,63.13,60.8,62.22,62.97,13555,40281300,2506688067.0
2024-04-09,VALE3,02,63.63,63.87,62.01,62.71,62.55,64200,37026100,2322150044.0
2024-04-10,VALE3,02,62.33,62.45,61.43,61.75,61.6,44523,21206800,1309620981.0
2024-04-11,VALE3,02,61.79,62.11,61.33,61.77,61.86,32365,16338700,1009369301.0
2024-04-12,VALE3,02,62.8,63.38,61.41,62.38,61.63,58055,25738900,1605679752.0
2024-04-15,VALE3,02,62.3,62.85,61.96,62.33,61.99,56832,28567300,1780866804.0
2024-04-16,VALE3,02,61.13,61.6,60.7,61.29,61.44,66282,29973800,1837390084.0
2024-04-17,VALE3,02,63.04,63.47,61.96,62.68,62.11,70133,34220700,2145092279.0
2024-04-18,VALE3,02,62.69,62.72,61.91,62.34,62.34,46998,19932500,1242654155.0
2024-04-19,VALE3,02,62.24,63.55,62.09,62.89,63.36,46338,32864400,2067140450.0
2024-04-22,VALE3,02,63.03,63.58,62.3,63.07,63.33,49385,27171200,1713772280.0
2024-04-23,VALE3,02,62.66,63.09,62.01,62.63,62.78,42796,23160500,1450723282.0
2024-04-24,VALE3,02,63.56,64.09,63.15,63.52,63.56,51966,25212800,1601737092.0
2024-04-25,VALE3,02,62.68,63.04,61.91,62.24,62.22,49895,27231000,1694922098.0
2024-04-26,VALE3,02,62.6,63.16,62.35,62.78,62.74,28628,15532200,975222977.0
2024-04-29,VALE3,02,62.88,63.95,62.8,63.53,63.9,34636,18487200,1174541255.0
2024-04-30,VALE3,02,63.5,63.74,62.93,63.24,63.29,42427,15597400,986441159.0
2024-05-02,VALE3,02,63.7,64.25,63.22,63.83,63.92,38474,17852900,1139704151.0
2024-05-03,VALE3,02,64.17,64.42,63.35,63.83,63.99,41795,23679700,1511621103.0
2024-05-06,VALE3,02,64.22,64.7,63.95,64.26,64.18,29955,13423600,862672033.0
2024-05-07,VALE3,02,64.75,65.18,64.3,64.79,64.58,42553,21315200,1381049791.0
2024-05-08,VALE3,02,63.65,64.23,63.59,63.95,63.99,35303,18245800,1166858898.0
2024-05-09,VALE3,02,63.9,64.93,63.78,64.53,64.51,50445,19672800,1269565171.0
2024-05-10,VALE3,02,64.75,64.95,64.16,64.39,64.29,23742,13704000,882420870.0
2024-05-13,VALE3,02,64.7,65.05,64.39,64.72,64.67,28920,14504100,938784568.0
2024-05-14,VALE3,02,64.47,64.75,64.02,64.38,64.63,35857,13313500,857188757.0
2024-05-15,VALE3,02,64.45,64.64,63.46,64.07,64.44,44579,21292100,1364378069.0
2024-05-16,VALE3,02,64.98,65.18,64.41,64.94,64.91,36274,16647700,1081145118.0
2024-05-17,VALE3,02,65.25,66.35,65.17,65.91,66.18,48071,32320500,2130274977.0
2024-05-20,VALE3,02,66.14,66.6,65.72,66.16,66.15,40647,22222300,1470276520.0
2024-05-21,VALE3,02,66.75,67.1,65.9,66.4,65.96,31178,23042800,1530123408.0
2024-05-22,VALE3,02,66.0,66.35,65.08,65.72,65.44,38301,17404000,1143832199.0
2024-05-23,VALE3,02,65.22,65.4,64.58,64.99,65.05,29929,16445800,1068828413.0
2024-05-24,VALE3,02,65.0,65.66,64.9,65.2,65.08,26114,11727600,764693336.0
2024-05-27,VALE3,02,64.91,65.3,64.71,65.05,65.3,13598,5119400,333046274.0
2024-05-28,VALE3,02,65.28,65.29,63.35,64.1,63.89,68562,22173900,1421520232.0
2024-05-29,VALE3,02,63.44,63.73,62.97,63.29,63.24,37073,16496900,1044226361.0
2024-05-31,VALE3,02,62.89,63.45,62.79,63.14,63.2,30969,23382600,1476431403.0
2024-06-03,VALE3,02,62.84,62.85,61.69,62.03,61.87,43295,18846500,1169141265.0
2024-06-04,VALE3,02,61.39,61.4,60.7,61.05,61.24,41960,19865100,1212778118.0
2024-06-05,VALE3,02,61.1,61.18,60.31,60.64,60.37,44575,18000800,1091571754.0
2024-06-06,VALE3,02,60.77,61.33,60.36,60.97,61.21,37101,17888300,1090766392.0
2024-06-07,VALE3,02,60.69,60.87,60.27,60.5,60.41,41938,14813500,896325627.0
2024-06-10,VALE3,02,60.6,61.31,60.4,60.84,61.07,34954,14762900,898196621.0
2024-06-11,VALE3,02,60.4,61.04,59.71,60.37,60.98,44680,24588400,1484588176.0
2024-06-12,VALE3,02,61.16,61.45,59.91,60.42,60.14,55994,21969600,1327408064.0
2024-06-13,VALE3,02,60.32,61.05,60.22,60.77,60.83,32042,13692600,832200731.0
2024-06-14,VALE3,02,60.85,60.88,60.26,60.58,60.62,25627,12281800,744150039.0
2024-06-17,VALE3,02,60.04,60.45,59.84,60.15,60.38,28584,13976100,840743254.0
2024-06-18,VALE3,02,60.35,60.88,60.22,60.65,60.66,32628,12239900,742369147.0
2024-06-19,VALE3,02,60.51,61.08,60.37,60.71,60.85,33588,8744100,530865941.0
2024-06-20,VALE3,02,61.05,61.62,60.82,61.32,61.4,72860,19497200,1195740471.0
2024-06-21,VALE3,02,61.03,61.36,60.74,60.93,60.83,48694,39129500,2384256927.0
2024-06-24,VALE3,02,60.47,61.08,60.4,60.85,60.9,29126,13669000,831795096.0
2024-06-25,VALE3,02,60.99,61.04,60.28,60.59,60.65,27657,13962500,846065105.0
2024-06-26,VALE3,02,61.07,61.58,60.91,61.27,61.4,34966,17096700,1047518837.0
2024-06-27,VALE3,02,61.45,61.56,60.86,61.26,61.56,27260,13755300,842722481.0
2024-06-28,VALE3,02,61.68,62.55,61.64,62.24,62.22,47577,22429400,1396168141.0
2024-07-01,VALE3,02,62.71,63.33,62.6,63.05,63.14,42642,20236800,1276072673.0
2024-07-02,VALE3,02,63.08,63.34,62.46,62.85,62.93,36121,24335300,1529660752.0
2024-07-03,VALE3,02,63.46,64.84,63.45,64.35,64.18,70607,29884200,1923266487.0
2024-07-04,VALE3,02,64.64,64.7,63.83,64.01,63.86,21560,7984300,511151408.0
2024-07-05,VALE3,02,63.3,63.85,63.19,63.55,63.6,32084,13138400,835047510.0
2024-07-08,VALE3,02,63.08,63.24,62.67,62.92,63.1,34967,18662500,1174340381.0
2024-07-09,VALE3,02,62.97,63.23,62.71,62.97,63.02,22235,9794400,616767049.0
2024-07-10,VALE3,02,62.67,62.75,61.84,62.2,62.17,46977,17384000,1081312626.0
2024-07-11,VALE3,02,62.42,62.69,61.84,62.16,62.01,34967,13413600,833903832.0
2024-07-12,VALE3,02,62.07,62.92,61.96,62.57,62.92,27131,13141700,822356531.0
2024-07-15,VALE3,02,62.8,63.18,62.42,62.84,62.99,24238,10198000,640847566.0
2024-07-16,VALE3,02,62.29,62.34,61.37,61.89,62.33,49776,22363900,1384192299.0
2024-07-17,VALE3,02,61.88,62.02,61.58,61.75,61.75,44125,23145000,1429368194.0
2024-07-18,VALE3,02,61.7,61.91,61.06,61.4,61.17,44959,20625500,1266549400.0
2024-07-19,VALE3,02,61.2,61.38,60.44,60.97,61.12,35340,20553900,1253279447.0
2024-07-22,VALE3,02,61.12,61.27,60.73,60.96,61.05,33049,13095200,798334469.0
2024-07-23,VALE3,02,60.6,60.6,60.0,60.23,60.23,49320,22512000,1356026395.0
2024-07-24,VALE3,02,60.26,60.75,60.21,60.47,60.6,45417,17817300,1077533407.0
2024-07-25,VALE3,02,60.5,61.19,60.26,60.7,60.57,36824,17959500,1090289250.0
2024-07-26,VALE3,02,61.45,61.74,61.01,61.46,61.47,44665,72721200,4469525368.0
2024-07-29,VALE3,02,61.69,61.8,61.15,61.44,61.58,58855,28005900,1720752338.0
2024-07-30,VALE3,02,61.03,61.11,60.2,60.53,60.22,12016,28562300,1728962289.0
2024-07-31,VALE3,02,60.91,61.68,60.76,61.31,61.63,36109,34433100,2111104121.0
2024-08-01,VALE3,02,61.85,61.87,60.22,60.69,60.25,22593,40469400,2456088814.0
2024-08-02,VALE3,02,60.64,60.85,59.36,59.76,59.41,66236,35288400,2109099499.0
2024-08-05,VALE3,02,56.31,57.39,55.9,56.87,57.02,51105,24635900,1401186590.0
2024-08-06,VALE3,02,56.74,57.52,56.3,56.95,57.31,51879,23930200,1363052481.0
2024-08-07,VALE3,02,57.31,57.59,57.02,57.3,57.2,46776,19243400,1102833299.0
2024-08-08,VALE3,02,57.03,57.5,56.82,57.09,56.85,34823,14584800,832660362.0
2024-08-09,VALE3,02,57.12,57.16,56.5,56.82,57.06,57004,21986700,1249457790.0
2024-08-12,VALE3,02,57.1,57.11,56.52,56.76,56.77,53443,18421500,1045641396.0
2024-08-13,VALE3,02,56.99,56.99,56.52,56.66,56.52,59318,26100900,1478883955.0
2024-08-14,VALE3,02,55.96,56.09,55.48,55.8,56.0,70910,51693500,2884862014.0
2024-08-15,VALE3,02,55.9,56.36,55.69,56.09,56.23,59043,28153700,1579403428.0
2024-08-16,VALE3,02,55.95,56.09,55.53,55.95,56.08,52053,44272700,2477111225.0
2024-08-19,VALE3,02,56.52,57.52,56.36,57.14,56.98,57754,28349600,1620037365.0
2024-08-20,VALE3,02,57.38,57.59,56.81,57.11,57.2,37865,19475800,1112453580.0
2024-08-21,VALE3,02,58.25,58.56,58.1,58.34,58.3,47646,23200300,1353574963.0
2024-08-22,VALE3,02,58.24,58.38,57.85,58.17,58.38,43824,17719100,1030770810.0
2024-08-23,VALE3,02,58.26,58.38,57.25,57.88,57.4,52559,24013400,1389914106.0
2024-08-26,VALE3,02,58.5,58.55,58.05,58.3,58.05,33643,17168700,1000986404.0
2024-08-27,VALE3,02,59.7,60.14,59.09,59.73,59.8,67553,35232600,2104652080.0
2024-08-28,VALE3,02,59.37,59.5,58.68,59.15,59.37,48463,21280300,1258940170.0
2024-08-29,VALE3,02,59.41,59.97,59.1,59.49,59.3,49164,19175500,1140758398.0
2024-08-30,VALE3,02,59.12,59.73,59.08,59.5,59.58,33417,36685200,2182991866.0
2024-09-02,VALE3,02,58.82,58.88,58.42,58.62,58.74,31477,13155000,771176557.0
2024-09-03,VALE3,02,57.95,57.95,56.47,56.93,56.55,49158,29504400,1679818518.0
